"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"139","'7","'Text 66 - Part of List 5","'(i) 7th Army - two Corps incl: 2 armd divs; 2 armd cav regts; 2 infantry divs (mech); 1 infantry bde (mech).","'92","'96.04492188","04597227108459807/layout.csv"
"140","'7","'Text 67 - Part of List 5","'(ii) West Berlin: 1 infantry bde.","'93","'70.89843750","04597227108459807/layout.csv"
"141","'7","'Text 68 - Part of List 5","'Italy - Task Force with HQ elements and 1 SSM bn. South Vietnam - 1 inf div; 1 airborne div; 1 cav bde; 1 mech bde.","'94","'91.94335938","04597227108459807/layout.csv"
"142","'7","'Text 69 - Part of List 5","'South Korea - 1 infantry div. Okinawa - 1 Special Forces gp.","'95","'73.58398438","04597227108459807/layout.csv"
"143","'7","'Text 70","'Continental United States","'96","'72.55859375","04597227108459807/layout.csv"
"144","'7","'Text 71","'Navy: 623,000","'97","'43.11523438","04597227108459807/layout.csv"
"145","'7","'Text 72","'Aircraft carriers","'98","'64.40429688","04597227108459807/layout.csv"
"146","'7","'Text 73","'Submarines, attack: 53 nuclear-powered (40 with Subroc), and 46 diesel-powered.","'99","'55.66406250","04597227108459807/layout.csv"
"147","'7","'Text 74","'(ii) Anti-submarine: 3. Essex-class, each with 52 aircraft and helicopters, incl A-4C for air defence, S-2E for long-range search and SH-3 helicopters.","'100","'92.82226563","04597227108459807/layout.csv"
"148","'7","'Text 75","'(i) Attack: 15. 1 nuclear-powered (USS Enterprise, 76,000 tons), 8 Forrestal-and Kitty Hawk-class (60,000 tons), 3 Midway-class (52,000 tons) and 3 Hancock-class (33,000) tons. Each normally carries an air wing of 70-85 aircraft organized in: 2 fighter sqns with F-4 (F-8 in the Hancock- class); 2 light attack sqns; 1 AWX sqn with A-6; and AEW, tanker and reconnaissance aircraft. Light attack aircraft include A-4 and A-7 (the A-7 due eventually to replace the A-4). RA-5C are used for reconnaissance (RF-8G in the Han- cock-class). E-2A and E-1B are used for AEW, and a few KA-3B as tankers,","'101","'94.23828125","04597227108459807/layout.csv"
"149","'7","'List 6",NA,"'102","'49.31640625","04597227108459807/layout.csv"
"150","'7","'Text 76 - Part of List 6","'* This division is dual-based and its heavy equipment is stored in West Germany.","'103","'33.44726563","04597227108459807/layout.csv"
"151","'7","'Text 77 - Part of List 6","'t Figures for manpower include SSBN force (see p. 3).","'104","'34.76562500","04597227108459807/layout.csv"
"152","'7","'Text 78","'Other surface ships","'105","'67.48046875","04597227108459807/layout.csv"
"153","'7","'List 7",NA,"'106","'39.23339844","04597227108459807/layout.csv"
"154","'7","'Text 79 - Part of List 7","'1 nuclear-powered guided-missile cruiser.","'107","'95.50781250","04597227108459807/layout.csv"
"155","'7","'Text 80 - Part of List 7","'3 guided-missile cruisers.","'108","'95.01953125","04597227108459807/layout.csv"
"156","'7","'Text 81 - Part of List 7","'4 guided-missile light cruisers.","'109","'96.28906250","04597227108459807/layout.csv"
"157","'7","'Text 82 - Part of List 7","'1 gun cruiser.","'110","'94.58007813","04597227108459807/layout.csv"
"158","'7","'Text 83 - Part of List 7","'2 nuclear-powered guided-missile frigates.","'111","'95.60546875","04597227108459807/layout.csv"
"159","'7","'Text 84 - Part of List 7","'28 guided-missile frigates.","'112","'93.94531250","04597227108459807/layout.csv"
"160","'7","'Text 85 - Part of List 7","'29 guided-missile destroyers.","'113","'95.01953125","04597227108459807/layout.csv"
"161","'7","'Text 86 - Part of List 7","'92 gun/ASW destroyers.","'114","'92.87109375","04597227108459807/layout.csv"
"162","'7","'Text 87 - Part of List 7","'6 guided-missile destroyer escorts.","'115","'93.21289063","04597227108459807/layout.csv"
"163","'7","'Text 88 - Part of List 7","'51 destroyer escorts,","'116","'91.74804688","04597227108459807/layout.csv"
"164","'7","'Text 89 - Part of List 7","'4 radar-picket escorts.","'117","'91.55273438","04597227108459807/layout.csv"
"165","'7","'Text 90 - Part of List 7","'(Guided missiles in service are Tartar, Talos and Terrier SAM and Asroc and Subroc ASW).","'118","'93.26171875","04597227108459807/layout.csv"
"166","'7","'Text 91 - Part of List 7","'81 amphibious warfare ships, incl 7 LPH.","'119","'93.55468750","04597227108459807/layout.csv"
"167","'7","'Text 92 - Part of List 7","'52 landing craft.","'120","'93.50585938","04597227108459807/layout.csv"
"168","'7","'Text 93 - Part of List 7","'42 ocean minesweepers.","'121","'93.35937500","04597227108459807/layout.csv"
"169","'7","'Text 94 - Part of List 7","'178 logistics, operational support and small patrol ships.","'122","'93.79882813","04597227108459807/layout.csv"
"170","'7","'Section header 5","'Shore-based aircraft","'123","'35.62011719","04597227108459807/layout.csv"
"171","'7","'Text 95","'24 maritime patrol sqns with 216 P-3. Transports include C-47, C-54, C-118, C-119, C-130 and C-131.","'124","'87.25585938","04597227108459807/layout.csv"
"172","'7","'Section header 6","'DEPLOYMENT:","'125","'41.87011719","04597227108459807/layout.csv"
"173","'7","'Text 96","'Fleets: 1st (Eastern Pacific), 2nd (Atlantic), 6th (Mediterranean), 7th (Western Pacific).","'126","'85.05859375","04597227108459807/layout.csv"
"174","'7","'Text 97","'RESERVES: Average paid training strength 127,000 plus paid training tours for a further 3,500.","'127","'59.37500000","04597227108459807/layout.csv"
"175","'7","'Text 98","'Training Fleet:","'128","'52.63671875","04597227108459807/layout.csv"
"176","'7","'Text 99","'16 submarines.","'129","'79.93164063","04597227108459807/layout.csv"
"177","'7","'Text 100","'30 destroyers.","'130","'82.42187500","04597227108459807/layout.csv"
"178","'7","'Text 101","'6 ocean minesweepers.","'131","'81.29882813","04597227108459807/layout.csv"
"179","'7","'Text 102","'13 coastal minesweepers.","'132","'81.59179688","04597227108459807/layout.csv"
"180","'7","'Text 103","'35 squadrons of fixed-wing aircraft incl A-4 and A-7 fighters; P-2 and P-3A maritime patrol aircraft and 4 helicopter squadrons.","'133","'82.95898438","04597227108459807/layout.csv"
"181","'8","'Page number 4","'5","'134","'93.35937500","04597227108459807/layout.csv"
"182","'8","'Text 104","'Air Force: 757,000; 6,000 combat aircraft.*","'135","'63.72070313","04597227108459807/layout.csv"
"183","'8","'Text 105","'The General Purpose Forces include:","'136","'71.92382813","04597227108459807/layout.csv"
"184","'8","'List 8",NA,"'137","'87.64648438","04597227108459807/layout.csv"
"185","'8","'Text 106 - Part of List 8","'(i) Tactical Air Command: 110,000; about 1,000 aircraft normally based in the United States. 23 F-4, 4 F-105, 1 A-7D and 4 F-111 fighter squadrons.","'138","'96.04492188","04597227108459807/layout.csv"
"186","'8","'Text 107 - Part of List 8","'9 tactical reconnaissance squadrons with RF-4C.","'139","'94.48242188","04597227108459807/layout.csv"
"187","'8","'Text 108 - Part of List 8","'16 assault air-lift squadrons with C-130E.","'140","'87.59765625","04597227108459807/layout.csv"
"188","'8","'Text 109 - Part of List 8","'4 STOL air-lift squadrons with C-7 and C-123.","'141","'95.99609375","04597227108459807/layout.csv"
"189","'8","'Text 110 - Part of List 8","'2 electronic warfare squadrons.","'142","'91.35742188","04597227108459807/layout.csv"
"190","'8","'Text 111 - Part of List 8","'7 special operations sqns with A-37, AC-119, C-123K and AC-130.","'143","'96.63085938","04597227108459807/layout.csv"
"191","'8","'Text 112 - Part of List 8","'(ii) US Air Force Europe (USAFE): 50,000, con- trolling 3rd Air Force (Britain), 16th Air Force (Spain), 17th Air Force (West Germany), and a Logistics Group in Turkey.","'144","'96.72851563","04597227108459807/layout.csv"
"192","'8","'Text 113 - Part of List 8","'21 fighter squadrons (and 4 in USA on call to USAFE) with 5F-100,F-4C/D/EandF-111E","'145","'95.55664063","04597227108459807/layout.csv"
"193","'8","'Text 114 - Part of List 8","'5 tactical reconnaissance squadrons with 85 RF-4C.","'146","'96.43554688","04597227108459807/layout.csv"
"194","'8","'Text 115 - Part of List 8","'2 transport squadrons with C-130.","'147","'94.97070313","04597227108459807/layout.csv"
"195","'8","'Text 116","'(iii) Pacific Air Forces (PACAF): 120,000, con- trolling:","'148","'87.59765625","04597227108459807/layout.csv"
"196","'8","'Text 117","'5th Air Force: over 25,000 (bases in Japan, Korea and Okinawa) with F-4, RF-4C and C-130.","'149","'76.46484375","04597227108459807/layout.csv"
"197","'8","'Text 118","'13th Air Force: about 32,000 (responsible for the Philippines, Taiwan and Thailand, and all joint planning under SEATO), with F-4, F-105,","'150","'73.63281250","04597227108459807/layout.csv"
"198","'8","'List 9",NA,"'151","'25.41503906","04597227108459807/layout.csv"
"199","'8","'Text 119 - Part of List 9","'RF-4C and C-130 (of which 160 F-4, a few F-105 and 40 RF-4 fly from Thailand). 7th Air Force: 33,500 (the air component of the Military Assistance Command Vietnam, co- ordinating the operations of the Vietnamese Air Force). 200 F-4C and A-37 fighter-bombers. 40 RF-4 reconnaissance aircraft. 150 A-1E, A-37A, AC-119, AC-130 and C-123 counter-insurgency aircraft. 75 C-7A assault airlift aircraft. A large number of observation and liaison air- craft, and helicopters.","'152","'89.40429688","04597227108459807/layout.csv"
"200","'8","'Text 120 - Part of List 9","'(iv) Military Airlift Command (MAC): 90,000. 18 heavy transport squadrons with 35 C-133, 260 C-141 and 25 C-5A. 24 medical tpt, weather recce and SAR sqns.","'153","'85.74218750","04597227108459807/layout.csv"
